CHJO 500 A1 SA.B500EAST_____1VP.VM,CHJO 500 A1 SA.B500EAST_____1VP.VA,CHJO 500 A1 SA.B500EAST_____1VA.VM,CHJO 500 A1 SA.B500EAST_____1VA.VA,CHJO 500 A1 SA.B500EAST_____1VB.VM,CHJO 500 A1 SA.B500EAST_____1VB.VA,CHJO 500 A1 SA.B500EAST_____1VC.VM,CHJO 500 A1 SA.B500EAST_____1VC.VA,CHJO 500 A1 SA.B500WEST_____1VP.VM,CHJO 500 A1 SA.B500WEST_____1VP.VA,CHJO 500 A1 SA.B500WEST_____1VA.VM,CHJO 500 A1 SA.B500WEST_____1VA.VA,CHJO 500 A1 SA.B500WEST_____1VB.VM,CHJO 500 A1 SA.B500WEST_____1VB.VA,CHJO 500 A1 SA.B500WEST_____1VC.VM,CHJO 500 A1 SA.B500WEST_____1VC.VA,CHJO 500 A1 SA.T500BANK3____1IP.IM,CHJO 500 A1 SA.T500BANK3____1IP.IA,CHJO 500 A1 SA.L500G_COULEE_3IP.IM,CHJO 500 A1 SA.L500G_COULEE_3IP.IA,CHJO 500 A1 SA.L500CHFJO_PH_5IP.IM,CHJO 500 A1 SA.L500CHFJO_PH_5IP.IA,CHJO 500 A1 SA.L500SICKLER__1IP.IM,CHJO 500 A1 SA.L500SICKLER__1IP.IA,CHJO 500 A1 SA.L500CHFJO_PH_6IP.IM,CHJO 500 A1 SA.L500CHFJO_PH_6IP.IA,CHJO 500 A1 SA.L500MONROE___1IP.IM,CHJO 500 A1 SA.L500MONROE___1IP.IA
312853.5625,-152.7701718,312294.75,-152.6511353,313664.1563,87.18829366,312602.9688,-32.86204134,312876.625,-152.7752125,312626.0625,-152.7155166,313693.0625,87.21257498,312311.0313,-32.83728532,470.6695557,57.14581246,138.730835,-4.080317017,198.664505,29.47050749,450.5357361,-139.2597981,595.4478149,31.63305125,887.7333984,-146.1341513
312857.9375,-152.9693401,312301.0313,-152.8509046,313667.4063,86.98937806,312606.4375,-33.06068715,312881.6563,-152.9744218,312632.2813,-152.9148899,313695.3125,87.01344082,312317.5313,-33.03629996,470.6828003,56.9219052,138.5535431,-4.39660088,198.703949,29.28405016,450.670929,-139.4466994,595.4644775,31.43753026,887.5348511,-146.3204242
312860.0938,-153.1696832,312302.625,-153.0510975,313667.9063,86.78923986,312610.8438,-33.26117711,312884.2813,-153.1749015,312632.9375,-153.1153149,313698.3125,86.81303624,312321.9375,-33.23670454,470.7079163,56.72042487,138.4404144,-4.772588706,198.7274323,29.09524324,450.8490295,-139.6419472,595.5473022,31.24289377,887.5042725,-146.510563
312861.2813,-153.3707094,312301.625,-153.251905,313669.9063,86.58858256,312613.25,-33.46265061,312885.6563,-153.3760232,312630.9375,-153.3163411,313704.1563,86.61182569,312322.25,-33.43769652,470.8027649,56.53781635,138.377655,-5.126518864,198.7585144,28.90415845,450.9747009,-139.8494893,595.6633301,31.04946965,887.4954224,-146.7094991
312860.9375,-153.5718311,312300.4375,-153.4529858,313671.5,86.38782281,312611.8438,-33.66397044,312886.25,-153.5770904,312631.375,-153.5172579,313707.0938,86.41082689,312320.6563,-33.63877387,470.9372253,56.35487997,138.3604584,-5.41298212,198.7875824,28.71442946,450.9271545,-140.066744,595.7556152,30.85661242,887.3812866,-146.9160577
312858.25,-153.7724338,312296.9375,-153.6535475,313671.2813,86.18734993,312607.4063,-33.86454577,312884.3125,-153.7776384,312631.4375,-153.7178059,313703.8438,86.21059306,312317.875,-33.83944141,471.0032349,56.16387032,138.3052216,-5.675957637,198.8173523,28.52237649,450.7830811,-140.2856925,595.7859497,30.66338296,887.1465454,-147.1218649
312855.875,-153.9722031,312293.3438,-153.8535081,313671.9063,85.9877035,312603.4063,-34.0639873,312881.75,-153.9774897,312629.4063,-153.9182583,313699.9375,86.01124033,312316.1875,-34.03899905,470.985199,55.97051449,138.2036133,-5.943059014,198.8580017,28.32337039,450.7120667,-140.4928931,595.7833252,30.469952,886.895813,-147.3220714
312857.2813,-154.1719179,312294.0313,-154.0538376,313675.25,85.78805024,312603.4688,-34.26301901,312881.8125,-154.1773274,312628.25,-154.1189293,313701.1563,85.81191492,312316.2813,-34.23829031,470.9483948,55.77766752,138.1089478,-6.205764738,198.8863831,28.12565179,450.7418518,-140.6814883,595.8169556,30.27616246,886.7174683,-147.5195185
312859.2188,-154.3725478,312296.4688,-154.2551779,313674.9688,85.58759785,312607.0625,-34.46290108,312882.3438,-154.3777934,312628.4063,-154.3199007,313702.375,85.61187234,312316.625,-34.43846266,470.9306335,55.58117664,138.0100861,-6.464724957,198.8686523,27.94033851,450.8406067,-140.8622834,595.8878784,30.08283054,886.5996094,-147.7183453
312859.4375,-154.5738472,312298.6563,-154.4570509,313670.8125,85.38659904,312609.9375,-34.66366083,312882.1563,-154.5788196,312629.0938,-154.5212001,313701.8438,85.41119455,312315.7813,-34.63937609,470.9217529,55.37952896,137.8675842,-6.718136928,198.8513641,27.75878696,451.022522,-141.056534,595.9588623,29.89307422,886.4106445,-147.9205326
312859.875,-154.7748596,312301.2188,-154.6582,313669.0625,85.18540216,312610.3438,-34.86417128,312883,-154.7797364,312630.2188,-154.7224448,313702.5625,85.21038016,312316.5313,-34.83985239,470.906311,55.17245812,137.69133,-6.942559015,198.8724518,27.5667135,451.2196655,-141.2626691,596.0084839,29.70503229,886.1578369,-148.1234985
312860,-154.9750798,312301.875,-154.8578464,313669.5,84.98475852,312609.7188,-35.0642685,312884.7188,-154.9799019,312632.375,-154.9226513,313702.9688,85.01020781,312318.9688,-35.03969006,470.8705444,54.96627519,137.5080261,-7.167630397,198.9080811,27.36424962,451.2260742,-141.4604987,596.0543823,29.51692205,885.9714966,-148.3195522
312858.7188,-155.1744121,312298.9375,-155.0564957,313670.0625,84.7854536,312608.2188,-35.2640891,312884.8125,-155.1791795,312633.6875,-155.1213825,313701.2188,84.81095753,312319.9063,-35.23931259,470.8557739,54.76842169,137.381485,-7.446997087,198.9085083,27.16298102,451.039978,-141.6485065,596.0870972,29.32743211,885.9047241,-148.5079289
312856.7188,-155.373676,312294.375,-155.2557733,313670.8125,84.58673608,312606,-35.46362283,312881.8438,-155.3787167,312631.125,-155.3203322,313697.6875,84.61150917,312317.0313,-35.43927321,470.8644104,54.57154832,137.2970734,-7.752568651,198.890213,26.96443596,450.9017639,-141.8373612,596.1045532,29.13583847,885.8424683,-148.6946116
312853.8438,-155.5737596,312288.375,-155.4559525,313670.2188,84.3869872,312604.0313,-35.66369273,312876.3438,-155.5792647,312624.5313,-155.5204704,313691.8125,84.41084505,312313.0313,-35.6398383,470.8819885,54.36851411,137.1808472,-8.02845536,198.8736115,26.77153605,450.9190674,-142.0285519,596.1089478,28.9433091,885.7041016,-148.886253
312849.9375,-155.7743759,312282.8125,-155.6561726,313666.6875,84.1863299,312601.3438,-35.86441492,312871.9688,-155.7799493,312619,-155.7207999,313686.9063,84.20965499,312310.3125,-35.84012335,470.9160767,54.1626044,137.0343475,-8.280772793,198.8622742,26.5841925,450.9970703,-142.2272147,596.0950317,28.75212527,885.498291,-149.0855306
312846,-155.9748692,312278.8438,-155.8564474,313662.875,83.98559064,312597.375,-36.06458386,312870.3125,-155.9801012,312615.25,-155.9210064,313688.75,84.00902502,312307.125,-36.03943851,470.9558411,53.95490859,136.9277649,-8.528881976,198.8566742,26.39821498,450.9845581,-142.436642,596.0597534,28.55875067,885.3179321,-149.2915018
312842.0938,-156.1751577,312275.0625,-156.0571457,313658.8125,83.785309,312593.5625,-36.26418247,312868.25,-156.1800345,312611.875,-156.1216363,313690.5313,83.80928297,312302.625,-36.23858634,470.9452209,53.74553597,136.9012146,-8.758530865,198.8661194,26.2175838,450.8496094,-142.6427771,596.0259399,28.36022951,885.2514648,-149.498156
312837.125,-156.3755691,312268.6563,-156.2582401,313653.9063,83.58544401,312589.7813,-36.46421822,312862.125,-156.3802683,312605.375,-156.3226352,313684.5625,83.60986193,312296.7813,-36.43863917,470.8711548,53.54355362,136.9004517,-8.967822375,198.8844299,26.03839891,450.7025146,-142.8421503,596.0171509,28.15702455,885.2758789,-149.6993188
312831.1563,-156.5762128,312262.0938,-156.459116,313648.4063,83.38544241,312584,-36.66497114,312853.5,-156.5810485,312596.4688,-156.5237023,313674.8125,83.40983984,312289.5,-36.63959699,470.7557678,53.34144832,136.853714,-9.157759691,198.927063,25.84591223,450.699707,-143.0426027,596.0241699,27.95269261,885.2930298,-149.8969161
312825.375,-156.776911,312259.25,-156.6594318,313641.5,83.18537934,312576.3438,-36.8663661,312846.2188,-156.7822249,312590.3438,-156.7247694,313666.4375,83.20920304,312282.1875,-36.84111148,470.6698303,53.13124925,136.7952271,-9.352330436,198.9925232,25.6421489,450.8138123,-143.2480275,596.039856,27.75002895,885.2262573,-150.0958522
312820.2813,-156.9775137,312257.9375,-156.8596246,313634,82.98524113,312569.7813,-37.06753908,312842.2188,-156.9833467,312588.375,-156.9257545,313660.625,83.00850476,312277.9375,-37.04250644,470.6399841,52.91998467,136.7266083,-9.536191445,199.0289612,25.43873733,450.9378662,-143.4530561,596.0575562,27.54944166,885.1089478,-150.2941053
312816.75,-157.1782256,312254.3125,-157.0603639,313629.1875,82.78431063,312567.6875,-37.26774217,312839.625,-157.1841133,312585.2188,-157.1261523,313656.75,82.80736252,312277.2188,-37.24295541,470.6177368,52.71513364,136.6101379,-9.690447852,199.0105896,25.23988149,451.0166931,-143.6554619,596.0623779,27.34851969,885.0220337,-150.4913612
312814.4375,-157.3788966,312249.4375,-157.2613217,313626.9688,82.58284054,312567.9375,-37.46697879,312836.4375,-157.3841968,312578.1875,-157.3257441,313653.6563,82.60613148,312277.7188,-37.44209299,470.5834045,52.51416215,136.4866791,-9.843921349,198.9657593,25.04285444,451.0465698,-143.8588377,596.0545654,27.14615826,884.9563599,-150.6884258
312811.8438,-157.5787343,312245.1875,-157.461296,313625.1875,82.38235399,312566.2188,-37.66576461,312833.25,-157.5835291,312571.1875,-157.5247758,313652.7188,82.40594547,312276.3125,-37.64055097,470.52005,52.31005219,136.3813324,-10.01538044,198.9187927,24.83960679,451.0482178,-144.0631969,596.0353394,26.94608153,884.894104,-150.8867335
312810.5313,-157.777643,312243.9063,-157.6599725,313624.4688,82.1834384,312564.0625,-37.86456751,312832.625,-157.7822602,312569.75,-157.723466,313654.8438,82.20725527,312273.5313,-37.83906017,470.4370422,52.10264325,136.2552795,-10.18092801,198.8681488,24.6313031,451.055542,-144.2632532,595.9894409,26.74988947,884.8665771,-151.0872542
312809.375,-157.9759781,312243.625,-157.8578568,313622.7813,81.98560197,312562.9063,-38.0635719,312832.0313,-157.9806909,312571.6563,-157.9217054,313655.7188,82.00922076,312268.9688,-38.03778453,470.3537598,51.89978663,136.1207886,-10.31911212,198.8331604,24.42902876,451.0566101,-144.4570666,595.9133301,26.55282144,884.8331909,-151.2895097
312804.4688,-158.1744497,312238.3125,-158.0560142,313616.6563,81.78769724,312559.5,-38.26262411,312827.1563,-158.1794357,312569.6563,-158.1200541,313650.7813,81.81066033,312261.375,-38.23682648,470.2143555,51.7050716,136.0368652,-10.4304869,198.8284149,24.23332505,451.0607605,-144.6512762,595.8342285,26.35105936,884.7331543,-151.4904402
312795.8438,-158.3735087,312227.1563,-158.2550323,313608.625,81.58842647,312552.6875,-38.46117771,312819.0313,-158.3789182,312561.25,-158.3192224,313642.0625,81.61089096,312253.9688,-38.43599821,470.0246582,51.5080343,135.9825287,-10.53857208,198.8281403,24.03307927,451.0500488,-144.8479993,595.7720337,26.14607172,884.6345215,-151.6860978
312788.6875,-158.5728137,312218.4375,-158.4545148,313603.3438,81.38845902,312545.4063,-38.65932832,312812.5,-158.57851,312551.5625,-158.5187732,313634.75,81.41085521,312251.4688,-38.63491723,469.9220581,51.30143816,135.9499512,-10.6860111,198.8172302,23.82291094,451.1150513,-145.0511291,595.742981,25.93778339,884.6281738,-151.876865
312785.2188,-158.771217,312216.4063,-158.6530411,313601.5313,81.18978248,312538.875,-38.85708962,312809.125,-158.7770773,312545.625,-158.7173268,313630.5938,81.21223331,312251.4063,-38.83312932,469.9479065,51.08629403,136.0035095,-10.85664545,198.8152924,23.61387471,451.2859192,-145.2544639,595.7509766,25.72707889,884.6894531,-152.068083
312782.5313,-158.968869,312216.9375,-158.8503652,313598.3125,80.99216461,312533.375,-39.05483726,312806.6563,-158.9747976,312543.6563,-158.9149788,313627,81.01479986,312249.6875,-39.03091111,469.9869385,50.87349607,136.1945496,-10.99801585,198.8302307,23.41216214,451.4305115,-145.4532497,595.81427,25.5167398,884.7891846,-152.2634537
312777.5,-159.1670401,312214.9063,-159.0480309,313590.4375,80.79395252,312528,-39.25315522,312801.5,-159.1726682,312542.0938,-159.1129314,313619.875,80.81707954,312242.9375,-39.22857678,469.9404907,50.67415358,136.3907318,-11.08144234,198.8549194,23.20607143,451.458313,-145.6442764,595.8787231,25.30960577,884.8726196,-152.46198
312772.0938,-159.3658533,312210.2813,-159.2471446,313581.8125,80.59526232,312525.1563,-39.45151757,312795.8125,-159.3710715,312541.0313,-159.3117035,313612.75,80.61873085,312233.875,-39.42642346,469.8496399,50.4873684,136.4515076,-11.16143923,198.8808899,22.99527472,451.4512024,-145.8368468,595.8774414,25.1048589,884.8597412,-152.6671726
312770.0938,-159.5641746,312206.6563,-159.4462856,313579,80.39707072,312525.6875,-39.64893394,312792.7813,-159.5692017,312541.0625,-159.5100659,313610.4688,80.42052559,312227.125,-39.62395594,469.7966919,50.29270801,136.3286743,-11.2871574,198.8895111,22.7940693,451.5143127,-146.0366571,595.8059692,24.90288508,884.7697754,-152.8767774
312770.5,-159.7614032,312205.5938,-159.643719,313580.375,80.19969874,312526.625,-39.84549996,312792.2813,-159.7664165,312541.0938,-159.7069256,313611,80.22311263,312225,-39.8211196,469.7915955,50.08068186,136.1935272,-11.43776477,198.8635101,22.60075104,451.6777954,-146.2452101,595.7370605,24.70145085,884.7453003,-153.0773391
312769.3125,-159.957976,312204.875,-159.8397454,313581.4375,80.00280488,312522.7813,-40.04212061,312791.625,-159.9631396,312540.2188,-159.902993,313610.6563,80.02620511,312224.2188,-40.01804078,469.8072815,49.86912017,136.2359009,-11.56289896,198.8240356,22.40154686,451.9083252,-146.4523698,595.749939,24.49736651,884.8612061,-153.2652922
312766.0313,-160.154262,312203.5313,-160.0357036,313580.1563,79.80642328,312515.2813,-40.23841342,312789.5,-160.1595759,312538.0625,-160.0996068,313608.125,79.8299123,312222.5938,-40.21427212,469.85672,49.66955229,136.3922272,-11.65467195,198.8279114,22.19344808,452.0491943,-146.6543385,595.8356934,24.289015,884.9807129,-153.454065
312761.3438,-160.3502611,312200.4688,-160.2320579,313575.9688,79.61054712,312508.6875,-40.43402321,312784.8438,-160.3556706,312532.3125,-160.2966578,313602.9063,79.63435033,312219.5313,-40.40975555,469.936676,49.46980682,136.4421234,-11.74807308,198.8658905,21.98592815,452.0627441,-146.8554056,595.8949585,24.07772993,885.0443726,-153.6532333
312756.0938,-160.5461236,312194.5625,-160.4284258,313569.9063,79.41502612,312504.9063,-40.62959543,312779.0625,-160.5513555,312524.3438,-160.4932306,313597.625,79.43926646,312215.5,-40.60501016,469.9973755,49.26490114,136.3933563,-11.86396858,198.8833466,21.78543136,452.0644531,-147.0609123,595.8920288,23.86880298,885.1373291,-153.8565407
312752.5313,-160.7421227,312188.8438,-160.6245615,313567.4063,79.21921143,312502.4063,-40.8254955,312776.375,-160.7469175,312519.8125,-160.6888199,313598.2813,79.24376596,312211.1875,-40.80043895,469.9995728,49.06698617,136.4352875,-12.01965762,198.8862762,21.58173804,452.1393127,-147.2602309,595.8690796,23.66366508,885.2585449,-154.0556544
312751.6563,-160.9377393,312187.125,-160.8197683,313568.0938,79.02343089,312500.8125,-41.0212658,312776.7188,-160.942138,312520.9063,-160.883371,313600.7813,79.04825862,312208.875,-40.99595312,469.9500427,48.87458315,136.5656891,-12.20212868,198.9174805,21.36471561,452.2958679,-147.4461486,595.836792,23.45917946,885.2944336,-154.2510524
312751.6563,-161.1327822,312188.3438,-161.0141282,313567.375,78.82823774,312500.2188,-41.21676289,312776.625,-161.1371809,312522.4063,-161.0775806,313599.2813,78.85319525,312208.2813,-41.19175415,469.9122925,48.67790103,136.6261597,-12.38096694,198.9681854,21.14363776,452.4544067,-147.6364787,595.7836304,23.25352417,885.2406006,-154.4458085
312751.9688,-161.3278388,312190.1563,-161.2088569,313566.5313,78.63307191,312500.2813,-41.41200384,312774.625,-161.3326745,312519.9688,-161.2725142,313596.1563,78.65770841,312207.9375,-41.38775326,469.9537354,48.47925522,136.6091766,-12.53886555,198.9905396,20.9371082,452.5682068,-147.8492664,595.725647,23.04790133,885.2214355,-154.6418759
312751.5,-161.5237149,312189.8438,-161.4047467,313566.375,78.43690888,312499.3438,-41.60758973,312771.4688,-161.5292201,312513.5938,-161.4687182,313593.8438,78.4606233,312207.25,-41.5841007,470.115509,48.28686245,136.6547546,-12.68213047,198.9689331,20.74304887,452.6028137,-148.0715891,595.6899414,22.84183623,885.3478394,-154.8437353
312748.7813,-161.7200965,312186.2813,-161.6011283,313564.125,78.24013796,312496.9688,-41.80363665,312768.25,-161.7260934,312508.6875,-161.6656189,313590.5313,78.26293713,312205.7813,-41.78018178,470.381134,48.09787112,136.8191986,-12.83168003,198.9486237,20.54778571,452.4904785,-148.2843358,595.6998901,22.63637901,885.5557861,-155.049365
312743.7188,-161.9159864,312182.0938,-161.7969088,313558.9375,78.04393395,312491.125,-41.9994206,312765.875,-161.9221062,312509.3125,-161.8622464,313587.0625,78.06661701,312201.4063,-41.97536468,470.5916443,47.90427282,137.006897,-12.99485325,198.9571686,20.34894695,452.3078308,-148.4869192,595.7544556,22.43211708,885.7849731,-155.2521533
312738.5313,-162.1115756,312179.2813,-161.9925938,313553.2813,77.84841295,312483.9688,-42.19515333,312763.9688,-162.1174496,312512.5313,-162.0583275,313584.2813,77.87155363,312195.25,-42.17042122,470.6485901,47.70054877,137.0742188,-13.18047473,198.9690552,20.15473394,452.2191162,-148.6873852,595.7915039,22.22589147,886.0075073,-155.4527423
312737.5938,-162.3075338,312179.125,-162.1888114,313550.5625,77.65287147,312484.0938,-42.3915042,312763.6563,-162.3129706,312515.25,-162.2540671,313582.5625,77.67651758,312193.25,-42.36645789,470.6470642,47.49236802,136.9972382,-13.38225048,198.9525909,19.96881107,452.2502441,-148.8832204,595.7849731,22.017569,886.2008667,-155.6575523
312743.25,-162.503205,312183.5938,-162.3847696,313553.4375,77.45738462,312493.8125,-42.58737012,312767.4375,-162.5083823,312519.5313,-162.4492602,313583.875,77.48126979,312199.0938,-42.56246042,470.7026672,47.2908023,136.8684082,-13.58352591,198.9156799,19.7755133,452.3040771,-149.0664061,595.7127686,21.81276577,886.315979,-155.8578818
312751.0313,-162.698125,312189.875,-162.5797851,313560,77.26212317,312504.2813,-42.78217736,312773.2188,-162.7033432,312524.3125,-162.6442211,313588.125,77.28621325,312207.5938,-42.75772528,470.7964783,47.09877495,136.8142853,-13.76563326,198.8779907,19.567073,452.2889404,-149.246846,595.6394043,21.61494471,886.3240356,-156.0435536
312757.125,-162.8933591,312194.2188,-162.7750875,313568.125,77.06654754,312510.0625,-42.97745247,312777.9688,-162.8986866,312526.7188,-162.8399197,313594.4063,77.09086984,312212.9375,-42.95311309,470.8792725,46.90963677,136.8292542,-13.97027,198.8412628,19.36100449,452.2802429,-149.438023,595.6304932,21.41953129,886.2955933,-156.2235428
312764.2188,-163.0891123,312200.9375,-162.9711003,313578.7813,76.87061673,312513.9063,-43.17327399,312784.5625,-163.0944809,312531.6563,-163.036151,313603.875,76.89512345,312218.3438,-43.14904389,470.921051,46.71916328,136.8307037,-14.21844834,198.8197327,19.17507991,452.3154602,-149.6366313,595.6593018,21.22022296,886.314209,-156.4137909
312773.0625,-163.2842918,312212.5625,-163.1665803,313588.1563,76.67549189,312519.625,-43.36882914,312794.8125,-163.289715,312543.3125,-163.2315491,313613.6875,76.70006691,312227.5938,-43.344862,470.9329224,46.52337932,136.7730865,-14.45359041,198.8377533,19.00354824,452.2833862,-149.8288191,595.6271973,21.01917805,886.319458,-156.6164699
312778.625,-163.4789112,312220.75,-163.3614046,313589.9375,76.48156233,312526.125,-43.56460968,312802.8438,-163.4843071,312553.8438,-163.4264007,313618.8125,76.50611003,312236.2188,-43.54056058,470.9624634,46.32069346,136.7011108,-14.64624272,198.8736572,18.82852977,452.1554871,-150.0144364,595.5506592,20.82177704,886.3161011,-156.8179058
312776.7188,-163.6744322,312218.3438,-163.5570076,313584.6875,76.28659458,312528.1563,-43.7614489,312802.75,-163.6797871,312554.1875,-163.6222496,313616.9063,76.31099201,312237.2813,-43.73681582,471.0692749,46.11790856,136.6558685,-14.86127415,198.883316,18.63558034,452.0217896,-150.2087552,595.5165405,20.62412161,886.361084,-157.0122657
312768.7813,-163.8722891,312208.9688,-163.7548099,313576.3125,76.08875815,312522.0625,-43.9602962,312795.2813,-163.8774664,312546.5,-163.8200792,313609,76.11305313,312230.5938,-43.93500742,471.2403259,45.91834068,136.6337585,-15.15853252,198.9060669,18.4217237,451.924469,-150.4245482,595.5965576,20.42068784,886.4647827,-157.2060791
312759.125,-164.072482,312198.5,-163.9548115,313569.2813,75.88828526,312510.6875,-44.16150332,312785.5,-164.0773724,312538.0313,-164.0196846,313599.3125,75.91265538,312219.375,-44.13579791,471.4064331,45.71430244,136.5834808,-15.51312692,198.993454,18.20106078,451.8294678,-150.6538923,595.7802734,20.21396192,886.5606689,-157.4068867
